time,data_timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
70702.787950,1969-12-31 19:38:22.78795,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.798116,1969-12-31 19:38:22.798116,,,,,10.989011,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.798213,1969-12-31 19:38:22.798213,,,,,,,,3.968254,,,,,,,,,,,,,,,,,,,,,,,,
70702.798295,1969-12-31 19:38:22.798295,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.798376,1969-12-31 19:38:22.798376,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.808563,1969-12-31 19:38:22.808563,,,,,10.744811,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.808672,1969-12-31 19:38:22.808672,,,,,,,,,16.666667,,,,,,,,,,,,,,,,,,,,,,,
70702.808762,1969-12-31 19:38:22.808762,,,,,,,,,,0.065934,,,,,,,,,,,,,,,,,,,,,,
70702.808851,1969-12-31 19:38:22.808851,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.808939,1969-12-31 19:38:22.808939,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.819136,1969-12-31 19:38:22.819136,,,,,10.744811,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.819252,1969-12-31 19:38:22.819252,,,,,,,,,,,0.139194,,,,,,,,,,,,,,,,,,,,,
70702.819341,1969-12-31 19:38:22.819341,,,,,,,,,,,,,,,,34.432234,,,,,,,,,,,,,,,,
70702.819428,1969-12-31 19:38:22.819428,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.829618,1969-12-31 19:38:22.829618,,,,,10.744811,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.829729,1969-12-31 19:38:22.829729,,,,,,,,,,,,-181.682051,,,,,,,,,,,,,,,,,,,,
70702.829817,1969-12-31 19:38:22.829817,,,,,,,,,,,,,0.114774,,,,,,,,,,,,,,,,,,,
70702.829908,1969-12-31 19:38:22.829908,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.829995,1969-12-31 19:38:22.829995,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.840186,1969-12-31 19:38:22.840186,,,,,10.500611,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.840300,1969-12-31 19:38:22.8403,,,,,,,,,,,,,,50.377778,,,,,,,,,,,,,,,,,,
70702.840393,1969-12-31 19:38:22.840393,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.840483,1969-12-31 19:38:22.840483,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.850674,1969-12-31 19:38:22.850674,,,,,10.744811,,,,,,,,,,,,,,,,,,,,,,,,,,,
